model_name,iou,iou_median,iou_lower,iou_upper,precision,recall,f1,rand_index,rand_index_median,rand_index_lower,rand_index_upper,modified_rand_index,modified_rand_index_median,modified_rand_index_lower,modified_rand_index_upper,time,time_lower,time_upper,khat_over,khat_under,khat_exact,kdiff,method,vocab_size,watermark_method
meta-llama/Meta-Llama-3-8B,0.45171309082952454,0.47389106327462494,0.1397500000000001,0.7095238095238096,0.8025,0.447,0.5741776710684274,0.9236198298298299,0.948087087087087,0.6804073073073073,0.9900832832832833,0.9102122722722723,0.937023023023023,0.617602002002002,0.9823411411411412,0.2585572071158822,0.23108700418342779,0.28376392885002133,0.0,0.945,0.055,2.534758371127315,SeedBS,128256,gumbel
meta-llama/Meta-Llama-3-8B,0.6811083991194393,0.6629834254143646,0.3287671232876712,0.8427450326921856,0.9966666666666667,0.8079999999999999,0.8924713705208718,0.9460127527527527,0.9738488488488488,0.7735068068068068,0.9868628628628628,0.9415543743743744,0.9694044044044043,0.7597874374374375,0.9858456956956957,0.003091245600444381,0.002501766639397829,0.0046994048323540484,0.0,0.575,0.425,1.4142135623730951,WaterSeeker,128256,gumbel
facebook/opt-125m,0.8863274564635201,0.9177141025769427,0.6454207181685935,0.9611053962539111,0.9740000000000001,0.9740000000000001,0.9740000000000001,0.9850018418418418,0.9931781781781781,0.9303886386386386,0.9974879379379379,0.9830578678678679,0.992986986986987,0.9269001001001,0.9974284284284284,0.001223237880767556,0.0011076926948589971,0.0023227190697070917,0.0,0.0,1.0,0.0,Oracle,50272,inverse
facebook/opt-125m,0.8533254606778448,0.897511574074074,0.5383658008658009,0.9576581602436651,0.9648214285714286,0.9480000000000001,0.9563367501260294,0.9763474574574574,0.9907437437437437,0.8693409909909909,0.9974234234234235,0.9751189489489489,0.9905705705705705,0.8618036536536536,0.9973925425425426,0.00016664064998622052,0.00011546916321094614,0.00022635208042629532,0.13,0.155,0.715,0.7905694150420949,WISER,50272,inverse
facebook/opt-125m,0.3139635475566905,0.35538317611288683,0.0,0.5542725173210161,0.3284623015873016,0.311,0.319492722370295,0.7701437637637638,0.7964814814814815,0.4615894394394395,0.8956235735735736,0.7492725325325326,0.7753133133133133,0.4426895395395396,0.8854197197197198,0.005798789665641379,0.0028584424013388342,0.05216554928883852,0.42,0.345,0.235,1.5116216457830975,Kadane,50272,inverse
facebook/opt-125m,0.0,0.0,0.0,0.0,0.0,0.0,,0.188988988988989,0.18898898898898897,0.18898898898898897,0.18898898898898897,0.1712712712712712,0.17127127127127126,0.17127127127127126,0.17127127127127126,0.021709965410191216,0.019893035093991783,0.0225831222065608,0.0,1.0,0.0,5.0,Aligator,50272,inverse
facebook/opt-125m,0.23036622880197657,0.1918499111987676,0.0,0.6945658508158509,0.40258333333333335,0.15099999999999997,0.21962396507601983,0.6285669969969969,0.72298998998999,0.18898898898898897,0.9332935435435435,0.5992941441441441,0.6853533533533533,0.17127127127127126,0.9227991491491492,0.2747605749698414,0.2594558822864201,0.2878787531182752,0.0,0.995,0.005,3.790778284204973,SeedBS,50272,inverse
facebook/opt-125m,0.724233782487882,0.7004415658261812,0.49127530933633295,0.8764796446437813,0.995,0.8520000000000002,0.9179642663779102,0.9581543843843844,0.9787527527527528,0.862974974974975,0.9910588588588589,0.9547754654654653,0.9750180180180179,0.8550885885885886,0.9905015515515516,0.002752103128877934,0.0020930187449266667,0.004560865947132698,0.0,0.545,0.455,1.1113055385446435,WaterSeeker,50272,inverse
google/gemma-3-270m,0.8696104302958176,0.9065420560747663,0.5911633247451552,0.9641693811074918,0.9670000000000001,0.9670000000000001,0.9670000000000001,0.9812426526526526,0.9919439439439439,0.8811231231231231,0.9979,0.9802935135135136,0.9916636636636637,0.8758318318318319,0.997883933933934,0.0013471754446800332,0.0011021096928743646,0.002613546883003437,0.0,0.0,1.0,0.0,Oracle,262144,inverse
google/gemma-3-270m,0.7776129349556503,0.8449478761978761,0.0,0.9375049138687015,0.9352499999999999,0.905,0.9198763754924603,0.9422572672672673,0.9847177177177178,0.18898898898898897,0.9954475475475475,0.9397898298298298,0.9837357357357357,0.17127127127127126,0.9953926926926927,0.0001641839951480506,4.326842354203109e-05,0.00022661948642053176,0.155,0.215,0.63,1.2786711852544421,WISER,262144,inverse
google/gemma-3-270m,0.6583534244900454,0.65730270581644,0.39561188638163103,0.8625,0.46944444444444455,0.8450000000000002,0.6035714285714288,0.8858213213213213,0.8841791791791791,0.8513331331331331,0.9415785285285285,0.8819538438438438,0.8798318318318319,0.8444334334334334,0.9405584584584585,0.0032972908948431722,0.0026300371835532134,0.003713241966761416,1.0,0.0,0.0,4.0,Kadane,262144,inverse
google/gemma-3-270m,0.0,0.0,0.0,0.0,0.0,0.0,,0.188988988988989,0.18898898898898897,0.18898898898898897,0.18898898898898897,0.1712712712712712,0.17127127127127126,0.17127127127127126,0.17127127127127126,0.021813855825457723,0.02003053717780858,0.024041917733484297,0.0,1.0,0.0,5.0,Aligator,262144,inverse
