model_name,iou,iou_lower,iou_upper,precision,recall,f1,rand_index,rand_index_lower,rand_index_upper,modified_rand_index,modified_rand_index_lower,modified_rand_index_upper,time,time_lower,time_upper,khat_over,khat_under,khat_exact,method,vocab_size,output_tokens,ar_coeff,data_gen_type
simulation,0.932123017608617,0.3665338645418327,0.9920318725099602,0.9214333333333334,1.0,0.9591103863435284,0.9763292921843687,0.8352064128256513,0.9940120240480962,0.9685154276553108,0.7740280561122244,0.9940120240480962,0.049182070193194885,0.047936572925164,0.051689618749105645,0.157,0.0,0.843,SeedBS_NOT,16384,500,1.0,gumbel
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.000533263838194398,0.0005027069737934653,0.0005776722004611656,0.0,1.0,0.0,Waterseeker,16384,500,1.0,gumbel
simulation,0.9960000000000002,0.996,0.996,1.0,1.0,1.0,0.9964008016032065,0.9964008016032064,0.9964008016032064,0.9964008016032065,0.9964008016032064,0.9964008016032064,5.2059715600626076e-05,3.887499951815698e-05,8.45010495140741e-05,0.0,0.0,1.0,WISER,32768,500,1.0,gumbel
simulation,0.9444783534464405,0.9363295880149812,0.9578544061302682,1.0,1.0,1.0,0.9567101386773548,0.9488817635270541,0.9690340681362726,0.955892333466934,0.9477915831663327,0.9685931863727455,0.010127108803586816,0.009636240623967752,0.010655928499500077,0.0,0.0,1.0,Aligator,32768,500,1.0,gumbel
simulation,0.9525880815205583,0.5816733067729084,0.9920318725099602,0.9493,1.0,0.9739906633150361,0.9814258180360721,0.8742925851703407,0.9940120240480962,0.977531738677355,0.8313587174348698,0.9940120240480962,0.048794686434604224,0.047328665223994905,0.05114442739968581,0.1014,0.0,0.8986,SeedBS_NOT,32768,500,1.0,gumbel
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0005336753011928522,0.0005029169756198826,0.0005838843735091357,0.0,1.0,0.0,Waterseeker,32768,500,1.0,gumbel
simulation,0.9960000000000002,0.996,0.996,1.0,1.0,1.0,0.9964008016032065,0.9964008016032064,0.9964008016032064,0.9964008016032065,0.9964008016032064,0.9964008016032064,4.0543060000345575e-05,3.6375000490807e-05,5.3333002142608166e-05,0.0,0.0,1.0,WISER,65536,500,1.0,gumbel
simulation,0.9424104235278701,0.922509225092251,0.9578544061302682,0.9574,1.0,0.978236436088689,0.954172431262525,0.9349018036072144,0.9690340681362726,0.9532810597194388,0.9332184368737475,0.9685931863727455,0.009487629495028523,0.009043473951987836,0.009898752098706609,0.0852,0.0,0.9148,Aligator,65536,500,1.0,gumbel
simulation,0.9810690135458168,0.7928286852589641,0.9920318725099602,0.9816,1.0,0.9907145740815503,0.9905235703406815,0.9146533066132264,0.9940120240480962,0.9894383134268537,0.9044328657314629,0.9940120240480962,0.04446110427141903,0.04319466594961341,0.04628783887492318,0.0368,0.0,0.9632,SeedBS_NOT,65536,500,1.0,gumbel
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0005137299992238695,0.0004889149759037537,0.0005492520771440468,0.0,1.0,0.0,Waterseeker,65536,500,1.0,gumbel
